,img,gt,back_gt,B,G,R
772,./dataset/RDD/train/img/0906.JPG,./dataset/RDD/train/gt/0906.JPG,./dataset/RDD/train/back_gt/0906.JPG,0,0,0
773,./dataset/RDD/train/img/0907.JPG,./dataset/RDD/train/gt/0907.JPG,./dataset/RDD/train/back_gt/0907.JPG,0,0,0
774,./dataset/RDD/train/img/0908.JPG,./dataset/RDD/train/gt/0908.JPG,./dataset/RDD/train/back_gt/0908.JPG,0,0,0
775,./dataset/RDD/train/img/0909.JPG,./dataset/RDD/train/gt/0909.JPG,./dataset/RDD/train/back_gt/0909.JPG,0,0,0
776,./dataset/RDD/train/img/0910.JPG,./dataset/RDD/train/gt/0910.JPG,./dataset/RDD/train/back_gt/0910.JPG,0,0,0
777,./dataset/RDD/train/img/0911.JPG,./dataset/RDD/train/gt/0911.JPG,./dataset/RDD/train/back_gt/0911.JPG,0,0,0
778,./dataset/RDD/train/img/0912.JPG,./dataset/RDD/train/gt/0912.JPG,./dataset/RDD/train/back_gt/0912.JPG,0,0,0
779,./dataset/RDD/train/img/0913.JPG,./dataset/RDD/train/gt/0913.JPG,./dataset/RDD/train/back_gt/0913.JPG,0,0,0
780,./dataset/RDD/train/img/0914.JPG,./dataset/RDD/train/gt/0914.JPG,./dataset/RDD/train/back_gt/0914.JPG,0,0,0
781,./dataset/RDD/train/img/0915.JPG,./dataset/RDD/train/gt/0915.JPG,./dataset/RDD/train/back_gt/0915.JPG,0,0,0
782,./dataset/RDD/train/img/0916.JPG,./dataset/RDD/train/gt/0916.JPG,./dataset/RDD/train/back_gt/0916.JPG,0,0,0
783,./dataset/RDD/train/img/0917.JPG,./dataset/RDD/train/gt/0917.JPG,./dataset/RDD/train/back_gt/0917.JPG,0,0,0
784,./dataset/RDD/train/img/0918.JPG,./dataset/RDD/train/gt/0918.JPG,./dataset/RDD/train/back_gt/0918.JPG,0,0,0
785,./dataset/RDD/train/img/0919.JPG,./dataset/RDD/train/gt/0919.JPG,./dataset/RDD/train/back_gt/0919.JPG,0,0,0
786,./dataset/RDD/train/img/0920.JPG,./dataset/RDD/train/gt/0920.JPG,./dataset/RDD/train/back_gt/0920.JPG,0,0,0
787,./dataset/RDD/train/img/0921.JPG,./dataset/RDD/train/gt/0921.JPG,./dataset/RDD/train/back_gt/0921.JPG,0,0,0
788,./dataset/RDD/train/img/0922.JPG,./dataset/RDD/train/gt/0922.JPG,./dataset/RDD/train/back_gt/0922.JPG,0,0,0
789,./dataset/RDD/train/img/0923.JPG,./dataset/RDD/train/gt/0923.JPG,./dataset/RDD/train/back_gt/0923.JPG,0,0,0
790,./dataset/RDD/train/img/0924.JPG,./dataset/RDD/train/gt/0924.JPG,./dataset/RDD/train/back_gt/0924.JPG,0,0,0
791,./dataset/RDD/train/img/0925.JPG,./dataset/RDD/train/gt/0925.JPG,./dataset/RDD/train/back_gt/0925.JPG,0,0,0
792,./dataset/RDD/train/img/0926.JPG,./dataset/RDD/train/gt/0926.JPG,./dataset/RDD/train/back_gt/0926.JPG,0,0,0
793,./dataset/RDD/train/img/0927.JPG,./dataset/RDD/train/gt/0927.JPG,./dataset/RDD/train/back_gt/0927.JPG,0,0,0
794,./dataset/RDD/train/img/0928.JPG,./dataset/RDD/train/gt/0928.JPG,./dataset/RDD/train/back_gt/0928.JPG,0,0,0
795,./dataset/RDD/train/img/0929.JPG,./dataset/RDD/train/gt/0929.JPG,./dataset/RDD/train/back_gt/0929.JPG,0,0,0
796,./dataset/RDD/train/img/0936.JPG,./dataset/RDD/train/gt/0936.JPG,./dataset/RDD/train/back_gt/0936.JPG,0,0,0
797,./dataset/RDD/train/img/0937.JPG,./dataset/RDD/train/gt/0937.JPG,./dataset/RDD/train/back_gt/0937.JPG,0,0,0
798,./dataset/RDD/train/img/0938.JPG,./dataset/RDD/train/gt/0938.JPG,./dataset/RDD/train/back_gt/0938.JPG,0,0,0
799,./dataset/RDD/train/img/0939.JPG,./dataset/RDD/train/gt/0939.JPG,./dataset/RDD/train/back_gt/0939.JPG,0,0,0
800,./dataset/RDD/train/img/0940.JPG,./dataset/RDD/train/gt/0940.JPG,./dataset/RDD/train/back_gt/0940.JPG,0,0,0
801,./dataset/RDD/train/img/0941.JPG,./dataset/RDD/train/gt/0941.JPG,./dataset/RDD/train/back_gt/0941.JPG,0,0,0
802,./dataset/RDD/train/img/0942.JPG,./dataset/RDD/train/gt/0942.JPG,./dataset/RDD/train/back_gt/0942.JPG,0,0,0
803,./dataset/RDD/train/img/0946.JPG,./dataset/RDD/train/gt/0946.JPG,./dataset/RDD/train/back_gt/0946.JPG,0,0,0
804,./dataset/RDD/train/img/0947.JPG,./dataset/RDD/train/gt/0947.JPG,./dataset/RDD/train/back_gt/0947.JPG,0,0,0
805,./dataset/RDD/train/img/0948.JPG,./dataset/RDD/train/gt/0948.JPG,./dataset/RDD/train/back_gt/0948.JPG,0,0,0
806,./dataset/RDD/train/img/0949.JPG,./dataset/RDD/train/gt/0949.JPG,./dataset/RDD/train/back_gt/0949.JPG,0,0,0
807,./dataset/RDD/train/img/0950.JPG,./dataset/RDD/train/gt/0950.JPG,./dataset/RDD/train/back_gt/0950.JPG,0,0,0
808,./dataset/RDD/train/img/0951.JPG,./dataset/RDD/train/gt/0951.JPG,./dataset/RDD/train/back_gt/0951.JPG,0,0,0
809,./dataset/RDD/train/img/0952.JPG,./dataset/RDD/train/gt/0952.JPG,./dataset/RDD/train/back_gt/0952.JPG,0,0,0
810,./dataset/RDD/train/img/0953.JPG,./dataset/RDD/train/gt/0953.JPG,./dataset/RDD/train/back_gt/0953.JPG,0,0,0
811,./dataset/RDD/train/img/0954.JPG,./dataset/RDD/train/gt/0954.JPG,./dataset/RDD/train/back_gt/0954.JPG,0,0,0
812,./dataset/RDD/train/img/0955.JPG,./dataset/RDD/train/gt/0955.JPG,./dataset/RDD/train/back_gt/0955.JPG,0,0,0
813,./dataset/RDD/train/img/0956.JPG,./dataset/RDD/train/gt/0956.JPG,./dataset/RDD/train/back_gt/0956.JPG,0,0,0
814,./dataset/RDD/train/img/0957.JPG,./dataset/RDD/train/gt/0957.JPG,./dataset/RDD/train/back_gt/0957.JPG,0,0,0
815,./dataset/RDD/train/img/0958.JPG,./dataset/RDD/train/gt/0958.JPG,./dataset/RDD/train/back_gt/0958.JPG,0,0,0
816,./dataset/RDD/train/img/0959.JPG,./dataset/RDD/train/gt/0959.JPG,./dataset/RDD/train/back_gt/0959.JPG,0,0,0
817,./dataset/RDD/train/img/0960.JPG,./dataset/RDD/train/gt/0960.JPG,./dataset/RDD/train/back_gt/0960.JPG,0,0,0
818,./dataset/RDD/train/img/0961.JPG,./dataset/RDD/train/gt/0961.JPG,./dataset/RDD/train/back_gt/0961.JPG,0,0,0
819,./dataset/RDD/train/img/0962.JPG,./dataset/RDD/train/gt/0962.JPG,./dataset/RDD/train/back_gt/0962.JPG,0,0,0
820,./dataset/RDD/train/img/0963.JPG,./dataset/RDD/train/gt/0963.JPG,./dataset/RDD/train/back_gt/0963.JPG,0,0,0
821,./dataset/RDD/train/img/0964.JPG,./dataset/RDD/train/gt/0964.JPG,./dataset/RDD/train/back_gt/0964.JPG,0,0,0
822,./dataset/RDD/train/img/0965.JPG,./dataset/RDD/train/gt/0965.JPG,./dataset/RDD/train/back_gt/0965.JPG,0,0,0
823,./dataset/RDD/train/img/0966.JPG,./dataset/RDD/train/gt/0966.JPG,./dataset/RDD/train/back_gt/0966.JPG,0,0,0
824,./dataset/RDD/train/img/0967.JPG,./dataset/RDD/train/gt/0967.JPG,./dataset/RDD/train/back_gt/0967.JPG,0,0,0
825,./dataset/RDD/train/img/0968.JPG,./dataset/RDD/train/gt/0968.JPG,./dataset/RDD/train/back_gt/0968.JPG,0,0,0
826,./dataset/RDD/train/img/0969.JPG,./dataset/RDD/train/gt/0969.JPG,./dataset/RDD/train/back_gt/0969.JPG,0,0,0
827,./dataset/RDD/train/img/0970.JPG,./dataset/RDD/train/gt/0970.JPG,./dataset/RDD/train/back_gt/0970.JPG,0,0,0
828,./dataset/RDD/train/img/0971.JPG,./dataset/RDD/train/gt/0971.JPG,./dataset/RDD/train/back_gt/0971.JPG,0,0,0
829,./dataset/RDD/train/img/0972.JPG,./dataset/RDD/train/gt/0972.JPG,./dataset/RDD/train/back_gt/0972.JPG,0,0,0
830,./dataset/RDD/train/img/0973.JPG,./dataset/RDD/train/gt/0973.JPG,./dataset/RDD/train/back_gt/0973.JPG,0,0,0
831,./dataset/RDD/train/img/0974.JPG,./dataset/RDD/train/gt/0974.JPG,./dataset/RDD/train/back_gt/0974.JPG,0,0,0
832,./dataset/RDD/train/img/0975.JPG,./dataset/RDD/train/gt/0975.JPG,./dataset/RDD/train/back_gt/0975.JPG,0,0,0
833,./dataset/RDD/train/img/0976.JPG,./dataset/RDD/train/gt/0976.JPG,./dataset/RDD/train/back_gt/0976.JPG,0,0,0
834,./dataset/RDD/train/img/0977.JPG,./dataset/RDD/train/gt/0977.JPG,./dataset/RDD/train/back_gt/0977.JPG,0,0,0
835,./dataset/RDD/train/img/0979.JPG,./dataset/RDD/train/gt/0979.JPG,./dataset/RDD/train/back_gt/0979.JPG,0,0,0
836,./dataset/RDD/train/img/0980.JPG,./dataset/RDD/train/gt/0980.JPG,./dataset/RDD/train/back_gt/0980.JPG,0,0,0
837,./dataset/RDD/train/img/0981.JPG,./dataset/RDD/train/gt/0981.JPG,./dataset/RDD/train/back_gt/0981.JPG,0,0,0
838,./dataset/RDD/train/img/0982.JPG,./dataset/RDD/train/gt/0982.JPG,./dataset/RDD/train/back_gt/0982.JPG,0,0,0
839,./dataset/RDD/train/img/0983.JPG,./dataset/RDD/train/gt/0983.JPG,./dataset/RDD/train/back_gt/0983.JPG,0,0,0
840,./dataset/RDD/train/img/0984.JPG,./dataset/RDD/train/gt/0984.JPG,./dataset/RDD/train/back_gt/0984.JPG,0,0,0
841,./dataset/RDD/train/img/0985.JPG,./dataset/RDD/train/gt/0985.JPG,./dataset/RDD/train/back_gt/0985.JPG,0,0,0
842,./dataset/RDD/train/img/0986.JPG,./dataset/RDD/train/gt/0986.JPG,./dataset/RDD/train/back_gt/0986.JPG,0,0,0
843,./dataset/RDD/train/img/0987.JPG,./dataset/RDD/train/gt/0987.JPG,./dataset/RDD/train/back_gt/0987.JPG,0,0,0
844,./dataset/RDD/train/img/0988.JPG,./dataset/RDD/train/gt/0988.JPG,./dataset/RDD/train/back_gt/0988.JPG,0,0,0
845,./dataset/RDD/train/img/0989.JPG,./dataset/RDD/train/gt/0989.JPG,./dataset/RDD/train/back_gt/0989.JPG,0,0,0
846,./dataset/RDD/train/img/0990.JPG,./dataset/RDD/train/gt/0990.JPG,./dataset/RDD/train/back_gt/0990.JPG,0,0,0
847,./dataset/RDD/train/img/0991.JPG,./dataset/RDD/train/gt/0991.JPG,./dataset/RDD/train/back_gt/0991.JPG,0,0,0
848,./dataset/RDD/train/img/0992.JPG,./dataset/RDD/train/gt/0992.JPG,./dataset/RDD/train/back_gt/0992.JPG,0,0,0
849,./dataset/RDD/train/img/0993.JPG,./dataset/RDD/train/gt/0993.JPG,./dataset/RDD/train/back_gt/0993.JPG,0,0,0
850,./dataset/RDD/train/img/0994.JPG,./dataset/RDD/train/gt/0994.JPG,./dataset/RDD/train/back_gt/0994.JPG,0,0,0
851,./dataset/RDD/train/img/0995.JPG,./dataset/RDD/train/gt/0995.JPG,./dataset/RDD/train/back_gt/0995.JPG,0,0,0
852,./dataset/RDD/train/img/0996.JPG,./dataset/RDD/train/gt/0996.JPG,./dataset/RDD/train/back_gt/0996.JPG,0,0,0
853,./dataset/RDD/train/img/0997.JPG,./dataset/RDD/train/gt/0997.JPG,./dataset/RDD/train/back_gt/0997.JPG,0,0,0
854,./dataset/RDD/train/img/0998.JPG,./dataset/RDD/train/gt/0998.JPG,./dataset/RDD/train/back_gt/0998.JPG,0,0,0
855,./dataset/RDD/train/img/0999.JPG,./dataset/RDD/train/gt/0999.JPG,./dataset/RDD/train/back_gt/0999.JPG,0,0,0
856,./dataset/RDD/train/img/1000.JPG,./dataset/RDD/train/gt/1000.JPG,./dataset/RDD/train/back_gt/1000.JPG,0,0,0
857,./dataset/RDD/train/img/1001.JPG,./dataset/RDD/train/gt/1001.JPG,./dataset/RDD/train/back_gt/1001.JPG,0,0,0
858,./dataset/RDD/train/img/1002.JPG,./dataset/RDD/train/gt/1002.JPG,./dataset/RDD/train/back_gt/1002.JPG,0,0,0
859,./dataset/RDD/train/img/1003.JPG,./dataset/RDD/train/gt/1003.JPG,./dataset/RDD/train/back_gt/1003.JPG,0,0,0
860,./dataset/RDD/train/img/1004.JPG,./dataset/RDD/train/gt/1004.JPG,./dataset/RDD/train/back_gt/1004.JPG,0,0,0
861,./dataset/RDD/train/img/1005.JPG,./dataset/RDD/train/gt/1005.JPG,./dataset/RDD/train/back_gt/1005.JPG,0,0,0
862,./dataset/RDD/train/img/1006.JPG,./dataset/RDD/train/gt/1006.JPG,./dataset/RDD/train/back_gt/1006.JPG,0,0,0
863,./dataset/RDD/train/img/1007.JPG,./dataset/RDD/train/gt/1007.JPG,./dataset/RDD/train/back_gt/1007.JPG,0,0,0
864,./dataset/RDD/train/img/1008.JPG,./dataset/RDD/train/gt/1008.JPG,./dataset/RDD/train/back_gt/1008.JPG,0,0,0
865,./dataset/RDD/train/img/1009.JPG,./dataset/RDD/train/gt/1009.JPG,./dataset/RDD/train/back_gt/1009.JPG,0,0,0
866,./dataset/RDD/train/img/1010.JPG,./dataset/RDD/train/gt/1010.JPG,./dataset/RDD/train/back_gt/1010.JPG,0,0,0
867,./dataset/RDD/train/img/1011.JPG,./dataset/RDD/train/gt/1011.JPG,./dataset/RDD/train/back_gt/1011.JPG,0,0,0
868,./dataset/RDD/train/img/1012.JPG,./dataset/RDD/train/gt/1012.JPG,./dataset/RDD/train/back_gt/1012.JPG,0,0,0
869,./dataset/RDD/train/img/1013.JPG,./dataset/RDD/train/gt/1013.JPG,./dataset/RDD/train/back_gt/1013.JPG,0,0,0
870,./dataset/RDD/train/img/1014.JPG,./dataset/RDD/train/gt/1014.JPG,./dataset/RDD/train/back_gt/1014.JPG,0,0,0
871,./dataset/RDD/train/img/1015.JPG,./dataset/RDD/train/gt/1015.JPG,./dataset/RDD/train/back_gt/1015.JPG,0,0,0
872,./dataset/RDD/train/img/1016.JPG,./dataset/RDD/train/gt/1016.JPG,./dataset/RDD/train/back_gt/1016.JPG,0,0,0
873,./dataset/RDD/train/img/1017.JPG,./dataset/RDD/train/gt/1017.JPG,./dataset/RDD/train/back_gt/1017.JPG,0,0,0
874,./dataset/RDD/train/img/1018.JPG,./dataset/RDD/train/gt/1018.JPG,./dataset/RDD/train/back_gt/1018.JPG,0,0,0
875,./dataset/RDD/train/img/1019.JPG,./dataset/RDD/train/gt/1019.JPG,./dataset/RDD/train/back_gt/1019.JPG,0,0,0
876,./dataset/RDD/train/img/1020.JPG,./dataset/RDD/train/gt/1020.JPG,./dataset/RDD/train/back_gt/1020.JPG,0,0,0
877,./dataset/RDD/train/img/1021.JPG,./dataset/RDD/train/gt/1021.JPG,./dataset/RDD/train/back_gt/1021.JPG,0,0,0
878,./dataset/RDD/train/img/1022.JPG,./dataset/RDD/train/gt/1022.JPG,./dataset/RDD/train/back_gt/1022.JPG,0,0,0
879,./dataset/RDD/train/img/1023.JPG,./dataset/RDD/train/gt/1023.JPG,./dataset/RDD/train/back_gt/1023.JPG,0,0,0
880,./dataset/RDD/train/img/1024.JPG,./dataset/RDD/train/gt/1024.JPG,./dataset/RDD/train/back_gt/1024.JPG,0,0,0
881,./dataset/RDD/train/img/1025.JPG,./dataset/RDD/train/gt/1025.JPG,./dataset/RDD/train/back_gt/1025.JPG,0,0,0
882,./dataset/RDD/train/img/1026.JPG,./dataset/RDD/train/gt/1026.JPG,./dataset/RDD/train/back_gt/1026.JPG,0,0,0
883,./dataset/RDD/train/img/1027.JPG,./dataset/RDD/train/gt/1027.JPG,./dataset/RDD/train/back_gt/1027.JPG,0,0,0
884,./dataset/RDD/train/img/1028.JPG,./dataset/RDD/train/gt/1028.JPG,./dataset/RDD/train/back_gt/1028.JPG,0,0,0
885,./dataset/RDD/train/img/1029.JPG,./dataset/RDD/train/gt/1029.JPG,./dataset/RDD/train/back_gt/1029.JPG,0,0,0
886,./dataset/RDD/train/img/1030.JPG,./dataset/RDD/train/gt/1030.JPG,./dataset/RDD/train/back_gt/1030.JPG,0,0,0
887,./dataset/RDD/train/img/1031.JPG,./dataset/RDD/train/gt/1031.JPG,./dataset/RDD/train/back_gt/1031.JPG,0,0,0
888,./dataset/RDD/train/img/1032.JPG,./dataset/RDD/train/gt/1032.JPG,./dataset/RDD/train/back_gt/1032.JPG,0,0,0
889,./dataset/RDD/train/img/1033.JPG,./dataset/RDD/train/gt/1033.JPG,./dataset/RDD/train/back_gt/1033.JPG,0,0,0
890,./dataset/RDD/train/img/1034.JPG,./dataset/RDD/train/gt/1034.JPG,./dataset/RDD/train/back_gt/1034.JPG,0,0,0
891,./dataset/RDD/train/img/1035.JPG,./dataset/RDD/train/gt/1035.JPG,./dataset/RDD/train/back_gt/1035.JPG,0,0,0
892,./dataset/RDD/train/img/1036.JPG,./dataset/RDD/train/gt/1036.JPG,./dataset/RDD/train/back_gt/1036.JPG,0,0,0
893,./dataset/RDD/train/img/1037.JPG,./dataset/RDD/train/gt/1037.JPG,./dataset/RDD/train/back_gt/1037.JPG,0,0,0
894,./dataset/RDD/train/img/1038.JPG,./dataset/RDD/train/gt/1038.JPG,./dataset/RDD/train/back_gt/1038.JPG,0,0,0
895,./dataset/RDD/train/img/1039.JPG,./dataset/RDD/train/gt/1039.JPG,./dataset/RDD/train/back_gt/1039.JPG,0,0,0
896,./dataset/RDD/train/img/1040.JPG,./dataset/RDD/train/gt/1040.JPG,./dataset/RDD/train/back_gt/1040.JPG,0,0,0
897,./dataset/RDD/train/img/1041.JPG,./dataset/RDD/train/gt/1041.JPG,./dataset/RDD/train/back_gt/1041.JPG,0,0,0
898,./dataset/RDD/train/img/1042.JPG,./dataset/RDD/train/gt/1042.JPG,./dataset/RDD/train/back_gt/1042.JPG,0,0,0
899,./dataset/RDD/train/img/1043.JPG,./dataset/RDD/train/gt/1043.JPG,./dataset/RDD/train/back_gt/1043.JPG,0,0,0
900,./dataset/RDD/train/img/1044.JPG,./dataset/RDD/train/gt/1044.JPG,./dataset/RDD/train/back_gt/1044.JPG,0,0,0
901,./dataset/RDD/train/img/1045.JPG,./dataset/RDD/train/gt/1045.JPG,./dataset/RDD/train/back_gt/1045.JPG,0,0,0
902,./dataset/RDD/train/img/1046.JPG,./dataset/RDD/train/gt/1046.JPG,./dataset/RDD/train/back_gt/1046.JPG,0,0,0
903,./dataset/RDD/train/img/1047.JPG,./dataset/RDD/train/gt/1047.JPG,./dataset/RDD/train/back_gt/1047.JPG,0,0,0
904,./dataset/RDD/train/img/1048.JPG,./dataset/RDD/train/gt/1048.JPG,./dataset/RDD/train/back_gt/1048.JPG,0,0,0
905,./dataset/RDD/train/img/1049.JPG,./dataset/RDD/train/gt/1049.JPG,./dataset/RDD/train/back_gt/1049.JPG,0,0,0
906,./dataset/RDD/train/img/1050.JPG,./dataset/RDD/train/gt/1050.JPG,./dataset/RDD/train/back_gt/1050.JPG,0,0,0
907,./dataset/RDD/train/img/1051.JPG,./dataset/RDD/train/gt/1051.JPG,./dataset/RDD/train/back_gt/1051.JPG,0,0,0
908,./dataset/RDD/train/img/1052.JPG,./dataset/RDD/train/gt/1052.JPG,./dataset/RDD/train/back_gt/1052.JPG,0,0,0
909,./dataset/RDD/train/img/1053.JPG,./dataset/RDD/train/gt/1053.JPG,./dataset/RDD/train/back_gt/1053.JPG,0,0,0
910,./dataset/RDD/train/img/1054.JPG,./dataset/RDD/train/gt/1054.JPG,./dataset/RDD/train/back_gt/1054.JPG,0,0,0
911,./dataset/RDD/train/img/1055.JPG,./dataset/RDD/train/gt/1055.JPG,./dataset/RDD/train/back_gt/1055.JPG,0,0,0
912,./dataset/RDD/train/img/1056.JPG,./dataset/RDD/train/gt/1056.JPG,./dataset/RDD/train/back_gt/1056.JPG,0,0,0
913,./dataset/RDD/train/img/1057.JPG,./dataset/RDD/train/gt/1057.JPG,./dataset/RDD/train/back_gt/1057.JPG,0,0,0
914,./dataset/RDD/train/img/1058.JPG,./dataset/RDD/train/gt/1058.JPG,./dataset/RDD/train/back_gt/1058.JPG,0,0,0
915,./dataset/RDD/train/img/1059.JPG,./dataset/RDD/train/gt/1059.JPG,./dataset/RDD/train/back_gt/1059.JPG,0,0,0
916,./dataset/RDD/train/img/1060.JPG,./dataset/RDD/train/gt/1060.JPG,./dataset/RDD/train/back_gt/1060.JPG,0,0,0
917,./dataset/RDD/train/img/1061.JPG,./dataset/RDD/train/gt/1061.JPG,./dataset/RDD/train/back_gt/1061.JPG,0,0,0
918,./dataset/RDD/train/img/1062.JPG,./dataset/RDD/train/gt/1062.JPG,./dataset/RDD/train/back_gt/1062.JPG,0,0,0
919,./dataset/RDD/train/img/1063.JPG,./dataset/RDD/train/gt/1063.JPG,./dataset/RDD/train/back_gt/1063.JPG,0,0,0
920,./dataset/RDD/train/img/1064.JPG,./dataset/RDD/train/gt/1064.JPG,./dataset/RDD/train/back_gt/1064.JPG,0,0,0
921,./dataset/RDD/train/img/1065.JPG,./dataset/RDD/train/gt/1065.JPG,./dataset/RDD/train/back_gt/1065.JPG,0,0,0
922,./dataset/RDD/train/img/1066.JPG,./dataset/RDD/train/gt/1066.JPG,./dataset/RDD/train/back_gt/1066.JPG,0,0,0
923,./dataset/RDD/train/img/1067.JPG,./dataset/RDD/train/gt/1067.JPG,./dataset/RDD/train/back_gt/1067.JPG,0,0,0
924,./dataset/RDD/train/img/1068.JPG,./dataset/RDD/train/gt/1068.JPG,./dataset/RDD/train/back_gt/1068.JPG,0,0,0
925,./dataset/RDD/train/img/1069.JPG,./dataset/RDD/train/gt/1069.JPG,./dataset/RDD/train/back_gt/1069.JPG,0,0,0
926,./dataset/RDD/train/img/1070.JPG,./dataset/RDD/train/gt/1070.JPG,./dataset/RDD/train/back_gt/1070.JPG,0,0,0
927,./dataset/RDD/train/img/1071.JPG,./dataset/RDD/train/gt/1071.JPG,./dataset/RDD/train/back_gt/1071.JPG,0,0,0
928,./dataset/RDD/train/img/1072.JPG,./dataset/RDD/train/gt/1072.JPG,./dataset/RDD/train/back_gt/1072.JPG,0,0,0
929,./dataset/RDD/train/img/1073.JPG,./dataset/RDD/train/gt/1073.JPG,./dataset/RDD/train/back_gt/1073.JPG,0,0,0
930,./dataset/RDD/train/img/1074.JPG,./dataset/RDD/train/gt/1074.JPG,./dataset/RDD/train/back_gt/1074.JPG,0,0,0
931,./dataset/RDD/train/img/1075.JPG,./dataset/RDD/train/gt/1075.JPG,./dataset/RDD/train/back_gt/1075.JPG,0,0,0
932,./dataset/RDD/train/img/1076.JPG,./dataset/RDD/train/gt/1076.JPG,./dataset/RDD/train/back_gt/1076.JPG,0,0,0
933,./dataset/RDD/train/img/1077.JPG,./dataset/RDD/train/gt/1077.JPG,./dataset/RDD/train/back_gt/1077.JPG,0,0,0
934,./dataset/RDD/train/img/1078.JPG,./dataset/RDD/train/gt/1078.JPG,./dataset/RDD/train/back_gt/1078.JPG,0,0,0
935,./dataset/RDD/train/img/1079.JPG,./dataset/RDD/train/gt/1079.JPG,./dataset/RDD/train/back_gt/1079.JPG,0,0,0
936,./dataset/RDD/train/img/1080.JPG,./dataset/RDD/train/gt/1080.JPG,./dataset/RDD/train/back_gt/1080.JPG,0,0,0
937,./dataset/RDD/train/img/1081.JPG,./dataset/RDD/train/gt/1081.JPG,./dataset/RDD/train/back_gt/1081.JPG,0,0,0
938,./dataset/RDD/train/img/1082.JPG,./dataset/RDD/train/gt/1082.JPG,./dataset/RDD/train/back_gt/1082.JPG,0,0,0
939,./dataset/RDD/train/img/1083.JPG,./dataset/RDD/train/gt/1083.JPG,./dataset/RDD/train/back_gt/1083.JPG,0,0,0
940,./dataset/RDD/train/img/1084.JPG,./dataset/RDD/train/gt/1084.JPG,./dataset/RDD/train/back_gt/1084.JPG,0,0,0
941,./dataset/RDD/train/img/1085.JPG,./dataset/RDD/train/gt/1085.JPG,./dataset/RDD/train/back_gt/1085.JPG,0,0,0
942,./dataset/RDD/train/img/1086.JPG,./dataset/RDD/train/gt/1086.JPG,./dataset/RDD/train/back_gt/1086.JPG,0,0,0
943,./dataset/RDD/train/img/1087.JPG,./dataset/RDD/train/gt/1087.JPG,./dataset/RDD/train/back_gt/1087.JPG,0,0,0
944,./dataset/RDD/train/img/1088.JPG,./dataset/RDD/train/gt/1088.JPG,./dataset/RDD/train/back_gt/1088.JPG,0,0,0
945,./dataset/RDD/train/img/1089.JPG,./dataset/RDD/train/gt/1089.JPG,./dataset/RDD/train/back_gt/1089.JPG,0,0,0
946,./dataset/RDD/train/img/1090.JPG,./dataset/RDD/train/gt/1090.JPG,./dataset/RDD/train/back_gt/1090.JPG,0,0,0
947,./dataset/RDD/train/img/1091.JPG,./dataset/RDD/train/gt/1091.JPG,./dataset/RDD/train/back_gt/1091.JPG,0,0,0
948,./dataset/RDD/train/img/1092.JPG,./dataset/RDD/train/gt/1092.JPG,./dataset/RDD/train/back_gt/1092.JPG,0,0,0
949,./dataset/RDD/train/img/1093.JPG,./dataset/RDD/train/gt/1093.JPG,./dataset/RDD/train/back_gt/1093.JPG,0,0,0
950,./dataset/RDD/train/img/1094.JPG,./dataset/RDD/train/gt/1094.JPG,./dataset/RDD/train/back_gt/1094.JPG,0,0,0
951,./dataset/RDD/train/img/1095.JPG,./dataset/RDD/train/gt/1095.JPG,./dataset/RDD/train/back_gt/1095.JPG,0,0,0
952,./dataset/RDD/train/img/1096.JPG,./dataset/RDD/train/gt/1096.JPG,./dataset/RDD/train/back_gt/1096.JPG,0,0,0
953,./dataset/RDD/train/img/1097.JPG,./dataset/RDD/train/gt/1097.JPG,./dataset/RDD/train/back_gt/1097.JPG,0,0,0
954,./dataset/RDD/train/img/1098.JPG,./dataset/RDD/train/gt/1098.JPG,./dataset/RDD/train/back_gt/1098.JPG,0,0,0
955,./dataset/RDD/train/img/1099.JPG,./dataset/RDD/train/gt/1099.JPG,./dataset/RDD/train/back_gt/1099.JPG,0,0,0
956,./dataset/RDD/train/img/1100.JPG,./dataset/RDD/train/gt/1100.JPG,./dataset/RDD/train/back_gt/1100.JPG,0,0,0
957,./dataset/RDD/train/img/1101.JPG,./dataset/RDD/train/gt/1101.JPG,./dataset/RDD/train/back_gt/1101.JPG,0,0,0
958,./dataset/RDD/train/img/1102.JPG,./dataset/RDD/train/gt/1102.JPG,./dataset/RDD/train/back_gt/1102.JPG,0,0,0
959,./dataset/RDD/train/img/1103.JPG,./dataset/RDD/train/gt/1103.JPG,./dataset/RDD/train/back_gt/1103.JPG,0,0,0
960,./dataset/RDD/train/img/1104.JPG,./dataset/RDD/train/gt/1104.JPG,./dataset/RDD/train/back_gt/1104.JPG,0,0,0
961,./dataset/RDD/train/img/1105.JPG,./dataset/RDD/train/gt/1105.JPG,./dataset/RDD/train/back_gt/1105.JPG,0,0,0
962,./dataset/RDD/train/img/1106.JPG,./dataset/RDD/train/gt/1106.JPG,./dataset/RDD/train/back_gt/1106.JPG,0,0,0
963,./dataset/RDD/train/img/1107.JPG,./dataset/RDD/train/gt/1107.JPG,./dataset/RDD/train/back_gt/1107.JPG,0,0,0
964,./dataset/RDD/train/img/1108.JPG,./dataset/RDD/train/gt/1108.JPG,./dataset/RDD/train/back_gt/1108.JPG,0,0,0
965,./dataset/RDD/train/img/1109.JPG,./dataset/RDD/train/gt/1109.JPG,./dataset/RDD/train/back_gt/1109.JPG,0,0,0
